,title,contents
1441,대구효성병원 GB School 63기 씩씩이 출산후기,
1442,출산 전 진행 정도," ★질문방 이용수칙~! 꼭 확인해주세요^^★1) 카페이용 전 반드시 카페규정 http://cafe.naver.com/imsanbu/13264822 읽어주세요.(게시물의 이동,삭제,강퇴에 대한 내용 꼭 확인하셔서, 규정위반으로 인한 카페활동제약 등 불편함이 없으시길 바랍니다.)2) 광고·홍보글(이벤트 스크랩 포함)/보험 관련글(가입 후기 및 사은품 등 낚시글, 보험사 기재, 설계사 소개, 가입시기, 보험료문의 등)은 게시불가 합니다.3) 판매,대여,양도,부동산거래 등 금전이 오가는 거래/공구모집/구함글(판매,대여,영업사원 등) 등은 게시불가합니다.4) 후기글은 해당 후기게시판으로, 각 질문방의 주제에 맞지 않는 글들은 적정한 수다방으로 각 무통보 이동됩니다.5) 임신 중 주수놀이(특히 노출이 심한)나 아기의 주요부위 사진, 그리고 아기 변이나 분비물 등 불쾌감을 줄 수도 있는 사진들은 자제해주시고, 부득이한 경우에는 매너사진으로 올려주세요.  (공지 http://cafe.naver.com/imsanbu/18729542 2번항 참고)많은 협조 바랍니다. ^^   생리통처럼 싸한 가진통이 때때로 찾아오는 정도 입니다.그 밖에 가끔 고관절 쪽으로 아이 손이 쑥 들어오는 것 같은 느낌의 -,.- 치골통이 있구요.가장 괴로운 건 2주 정도 전부터 붓기 시작한 손 때문에 손가락 관절 통증이 심해서 주먹을 쥐지 못한다거나 병 돌려따기 등의 기본 활동이 어렵다는 거 정도...? 10월 출산 예정인데, 아직 출근 중이고, 7,8개월때는 주말 하루 쉬는 것 없이 야근을 밥 먹듯이 했는데 정말 힘들었지만 크게 문제 증상이 없었던 거로 봐서는 상대적으로는 수월한 임신기간이었던 것 같아요.수월한 임신기간이라 여기며 감사하게 생각했는데 막달이 되니 이런 저런 딴 생각이 들어 여쭤봅니다.다들 보면 밑이 빠질것 같은 느낌이 있다고 하고 애가 내려와 걸려 있는것 같은 느낌이 든다고 하는데,출산에 임박하면 모두들 이런 증상을 겪게 되는건지요.저는 아직이라서요.아직 그런 느낌이 없는게 진행이 더디다는 뜻인지 (진행이 더딘거면, 차라리 출산 휴가를 좀 더 미루고 낳고 나서 많이 쉬는게 나은가 싶기도 해서요....) 아님 그냥 사람에 따라 이 증상 저 증상 각기 느끼는게 다르듯, 진행이 되어도 저런 증상이 없기도 하는지...이런 증상을 없이 그냥 진통을 경험하신 분도  궁금합니다.특별히 오늘 내일 진통오겠다는 예고(?) 증상 없이, 그냥 이슬보시고, 진진통 시작하진 분들도 있으신가요?아님 그냥 제가 날짜 꽉꽉 채우고, 혹은 지나서 낳을 만큼 진행이 늦고 있는 걸까요...           "
1443,39주4일 2.98 여아 출산후기에요, 임신했을때 출산이 너무무서워서 이게시판 자주 정독했습니다.저도후기 간단하게 써볼려고해요 일단 저는 다니던산부인과에 전문담당의가1명있는산부인과에 다니다가제가겁이많아 내진을 너무무서워하고 해서 6개월쯤 큰병원으로가라는권유를받았습니다.초음파나사진은 계속 그냥 그병원에서 8개월까지 봤구요.나중에알고보니 이산부인과는 조금만 문제가있으면 다른병원으로 다들 보내버렸다고하더라구요. 9개월쯤되서 대학병원에갔는데태반위치나 아기상태 자궁경부등이 상태가좋아서굳이대학병원에와서 낳지말고 그냥 일반병원다시가라고 돌려보내졌습니다.왠지 난민이된기분이었어요 아무데서도 날안받아주다니!! 산달이다되었는데 방황하다가 집근처 다른병원을 찾았구요좀 큰병원이었고 전문의가 3명있는 병원이었습니다. 39주 3일째에갔는데 좋다는 담당의 검색해서 찾아서 지정했구요가서 내진받고 상태가 괜찮으니 아직예정일 더 남았으니까 더 기다려보자고 하시더라구요. 근데 바로 새벽에 양수가 터졌어요 4시에...이제와서생각하건데 이게시판에서 자주보았던 내진빨이었던것같아요.. 새벽4시부터 진통하다가 오후4시반에 아기낳았어요. 8시쯤에 무통달았고 무통이 1시간씩 지속되는데8-9시 11-12시 1-2시 이렇게 3번맞은것같아요.오후넘어가니 진짜 숨넘어가겠어서 제발 무통달라고했지만 주지 않더라구요.진행속도가 느리다면서3시가넘어가서야 8센치열렸다고하고4넘어서 분만실들어가서 2.98 아기낳았습니다.양수가 미리터져서 너무힘들었어요.간호사분이 배를눌러서 좀 아기가 내려와서 낳을수있었던것같아요. 그리고 지금생각해보니 무통때문에 하반신을 힘을줄수가 없어서힘주라는말을듣고힘을줬는데도 하반신에 힘이들어가는 느낌이 나지않았습니다.무통안맞고 오히려 천천히 진통하면서 힘주라고할때 힘줬으면 좀더 쉽게낳을수있지않았을까..생각합니다. 저처럼 겁이 많으면 아예 의사선생님과 얘기해서 제왕을 잡는게 나을수도있을것같아요 여기에서 많은분들 후기보면서 여러 분만을 보고 많이 배운지라간단하게 저도 글남겨봅니다 
1444,둘째 출산으로 인한 고민좀 도와주세요..ㅠ," ★수다방 이용수칙~! 꼭 확인해주세요^^★1) 카페이용 전 반드시 카페규정 http://cafe.naver.com/imsanbu/13264822 읽어주세요.(게시물의 이동,삭제,강퇴에 대한 내용 꼭 확인하셔서, 규정위반으로 인한 카페활동제약 등 불편함이 없으시길 바랍니다.)2) 광고·홍보글/이벤트 스크랩/보험가입사은품 낚시글 등은 게시불가합니다. 3) 판매,대여,양도,부동산거래 등 금전이 오가는 거래/공구모집/구함글(판매,대여,구인구직,영업사원·홈스쿨선생·베이비시터·가사 도우미 등) 등은 게시불가합니다.4) 후기글은 해당 후기게시판으로, 의료분쟁 관련 등 지역사회 분쟁글은 이슈게시판으로 각 이동되고, 과도한 논쟁글(욕설과 비하 등)은 삭제됩니다.5) 수다방 성격에 맞지않는 이탈글은 이동 또는 삭제됩니다. (예: 임신을기다리는맘들수다방->임테기 두줄사진 등 임신확인문의글, 싱글방->이혼문의글, 외동아방->둘째찬반논쟁글, 예비신부의 임신얘기->낙태고민글, 박람회관련 질문과 후기글등은 박람회게시판으로 이동) 6) 임산부 회원이 많은 카페입니다. 보는 이에 따라 불쾌감을 줄 수도 있는 사진은 특별히 자제바라며, 부득이 올려야 하는 경우에는 제목에 경고문구 및 매너사진으로 올려주세요.많은 협조 바랍니다. ^^   직장 3년차 워킹맘입니다..이 직장에서 결혼과 출산 후 벌써 복직1년이 되었네요..돌잔치도 최근에 치뤘는데..둘째를 임신하게 되었습니다..애엄마가 되었단 이유로 같이 일하는 여직원과 인사고과 차등도 되었고, 2년반만에 연봉도 처음5프로 올려줬었어요..이래저래 불만이 있던 저 였는데.. 둘째를 가지고서는 더 큰고민이 생겼어요..  첫애만 낳고 쭉 일만 하기를 원했는데..아직 나이도 31살이고 일을 놓치고 싶지 않았거든요.. 근데..결국 생긴아이 안낳을순 없어서 낳기로 결정했는데..중소기업이라..아무래도 눈치도 보이고...일도 하반기라 바쁘고 당장그만두고 싶지만..좀더 저에게 도움이 되게 퇴사를 하고싶어서 어느것이 맞는건지 의견을 듣고싶어요..둘째를 낳고도 다른 곳에서 일을 하고 싶거든요...1. 퇴사 후 실업급여를 받는다( 회사에 눈치도있고.. 출휴를 포기하고 실업급여를 받게끔 선처를 구한다.) 2. 2월초 예정이라 연말까지 일을하고 미리 한달전 1월부터 출산휴가에 들어간다. 출산휴급여를 받고 그만둔다.1번이 좀더 회사나 저입장에서 깔끔한거 같은데...(인수인계도 어자피 해야하니까)실업급여와 출산휴가급여의 차이는 뭔지 궁금합니다...(수령액수 등 차이점), 출휴와 실업급여 둘다 받을수도 있지 않을지..제 입장에서 뭐가 낳은방법인지 고수분들께 도움을 청합니다....이 차이가 없다면 1번이 깔끔할거같은데..고민이네요..어자피 아이낳고 몸조리3갤하고 이직할 예정입니다..."
1445,송파고은빛 출산했어요~,
1446,출산휴가시," ★수다방 이용수칙~! 꼭 확인해주세요^^★1) 카페이용 전 반드시 카페규정 http://cafe.naver.com/imsanbu/13264822 읽어주세요.(게시물의 이동,삭제,강퇴에 대한 내용 꼭 확인하셔서, 규정위반으로 인한 카페활동제약 등 불편함이 없으시길 바랍니다.)2) 광고·홍보글/이벤트 스크랩/보험가입사은품 낚시글 등은 게시불가합니다. 3) 판매,대여,양도,부동산거래 등 금전이 오가는 거래/공구모집/구함글(판매,대여,구인구직,영업사원·홈스쿨선생·베이비시터·가사 도우미 등) 등은 게시불가합니다.4) 후기글은 해당 후기게시판으로, 의료분쟁 관련 등 지역사회 분쟁글은 이슈게시판으로 각 이동되고, 과도한 논쟁글(욕설과 비하 등)은 삭제됩니다.5) 수다방 성격에 맞지않는 이탈글은 이동 또는 삭제됩니다. (예: 임신을기다리는맘들수다방->임테기 두줄사진 등 임신확인문의글, 싱글방->이혼문의글, 외동아방->둘째찬반논쟁글, 예비신부의 임신얘기->낙태고민글, 박람회관련 질문과 후기글등은 박람회게시판으로 이동) 6) 임산부 회원이 많은 카페입니다. 보는 이에 따라 불쾌감을 줄 수도 있는 사진은 특별히 자제바라며, 부득이 올려야 하는 경우에는 제목에 경고문구 및 매너사진으로 올려주세요.많은 협조 바랍니다. ^^   안녕하세요~ 8월12일 예비엄마입니다.제가 7월25일까지 일하고 출산휴가 들어가기로 했습니다.저희 회사가 우선지원대상기업에 해당합니다.고용보험에 확인해본 결과 두달동안은 회사에서 고용노동부측에서 주는 135만원을 제외한 나머지 금액을 지급해주는걸로 아는데,회사측에서는 어렵다고 하네요, 그래서 차액부분은 안 받기로했는데고용노동부에 월급명세서 3개월치 가져가면 월급이 200만원이라고 적혀잇는데, 차액부분에 그러면 적어야한다고 하더라고요.만약 적고 휴가기간 동안 사업주로부터 금품을 지급 받는 경우 이를 확인할수 있는자료도 그럼 챙겨가야 하잖아요~다 챙겨가고 적고 한 다음에 회사에서 돈 안 넣어줘도, 회사에 불이익 당하는거는 없죠???아 정말,,,,서로서로 좋게 하려고 해도....눈치보이고....3개월동안 4대보험도 우리가 내야하냐고 이러고 있고..... 힘드네요"
1447,38주 4일 28세 초산 매디파크산부인과 출산후기 ^^,13일 새벽 1시 갑자기 이상한 느낌이들어 화장실로 달려갔는데 양수가 터졌어요 ......깜놀 처음엔 피피한줄 알앗는데 계속 줄줄줄일단 신랑을 깨우고 분당 메디파크에 전화를 했어요.병원으로 일단 오라는 이야길 듣고 병원으로 고고배는 아프진않고 계속 양수가 흘러 기분만이상하고 찝찝한느낌 그리고 곧 우리 아가가 나온다는 설렘으로 병원도착간단한 검사후 양수터진게 맞다며 내진을 했는데 1cm도 안열린 상태라고 했어요.하지만 항생제를 맞아야 했기에 퇴원할순 없고 병원에 입원을 했어요.그리고 서서히 찾아오는 진통생리통 수준??촉진제는 새벽 5시이후 서서히 맞았습니다.이때까진 살만해서 짐볼운동하고남편이랑 수다떨며 기다리기서서히 찢어지는 아픔이오는데 이건 시작에 불과하는 간호사쌤의 말을 듣고 ㅜㅜ절망 2시간 마다 내진을보는데 그게 더아팠어요3cm는 열려야 무통을 쓸수있다는데 ㅜㅜ 생리통으ㅣ 2배의 고통을 느끼며ㅜㅜ억지로 오후두시 3cm열림 무통을 놔주셨어요 드디어....새벽내내 밥도 물도 못먹고 무통맞자마자 스르륵 잠에 들고그래도 열리지않는 자궁 ..저녁8시 담당원장님이 다행히도 야근당직인 날이였기에 (노성훈 원장님)틈틈히오셔서 체크해주시는데 자궁이 열릴듯안열릴듯 이상하다고하셨어요..저는 무통을 꽂은채로 별다를 통증업이 ㅜㅜ 다음날이되았습니다.자연분만을원했는데 기대했고 다음날 오전 8시가되도 그대로인 자궁으로 수술확정8시30분 제왕절개끝에 8시 45분 우리 아가탄생저는 비몽사몽입원실로 옮겨지고  누워있는데 천사같은 아기가 왔어요.오자마자 힘들지만 젖좀물리고 ㅜㅜ제왕절개라 너무힘듬하지만 병실이 산후 조리원처럼 깨끗 퇘적 1인실이라 그런지 뭔가 개인적이고 좋았어요하루 금식 다음날부터 밥먹고 젖도 물리고 ㅜㅜ 모자동실을 적극 추천하는병원이라 그런지모유수유도 적극 추천해주시고 간호사선생님들도 친절하게 알려주셧어요아무튼 식사도 맛잇고 간호사선생님들도 친절하고 다 좋았답니다.분당쪽으로 이사오게되어 소개받은 노성훈원장님 도 너무좋았구요다니는동안 불편없이 다니게 되었어요.너무너무 감사합니다. ^^메디파크 적극 추천합니다.
1448,메디우먼 산부인과 출산후기~,
1449,메디우먼 산부인과 출산 후기," ★ 클린 지역게시판을 위해~여러분의 협조바랍니다 ★1) 카페이용 전 반드시 카페규정 http://cafe.naver.com/imsanbu/13264822 확인하셔서, 규정위반으로 인해 카페이용에 불편겪는 일 없으시길 바랍니다. (참고로, 광고,홍보,낚시글은 강퇴 // 공구,벼룩,판매,양도,대여,구매대행,부동산거래글 등 유상거래글은 활동정지 // 이를 유도하는 구함글 등은 삭제됩니다)  2) 업체나 제품후기는 등급에 맞게 후기게시판에 이용후기를 올려주세요. 상담/예약/계약/답사/이벤트후기는 삭제됩니다.   3) 의료분쟁 관련 등 지역사회 분쟁글은 이슈게시판으로 이동되고, 과도한 논쟁글(욕설과 비하 등)은 삭제됩니다.많은 협조 바랍니다. ^^ -출산 후기-
르봐이예분만을 위해 10달 동안 노력 아닌 노력을 해왔어여~ GB스쿨을 듣고 설렘을 가지고 있었구여~
원래 예정일보다 빨리 분만을 하게되었어요~
이유는 몇주째 아기가 잘크고 있지 않아 유도분만을 하기로 결정햇죠~
의사선생님께서도 몇주전부터 경과를 지켜보자며 진행상태에 대해 꼼꼼하게 이야기해주신터라 조금은 안심이 됐어여~
유도분만시도 첫째날
의사선생님도 4~5시간에 한번씩 들러 상태봐주시는데 생각보다 쉽지 않았죠~
꼭 자연분만해서 태어난 아기와 교감 뿐아니라
남편과 아기와 바스하면서 노래 불러주겠다는 의지로
다음날 다시 유도진행키로 햇죠~
유도분만시도 둘째날
다시 어제와 반복한다는 생각에 기운도 빠지고 걱정도 되었답니다~
간호사분들이 시간단위로 들어오셔서 상태봐주시는데 오늘은 할수있을거라고 힘내라고 복돋아주시더라구여^^
조금씩 힘이 생겨 진통 다시시작~
오후1시반경 아직 안열리고 양수도 그시간쯤에 터지고
양수가 터지다보니 오늘은 꼭 낳아야하는 상황이 되버렷고
전 진통을 더버틸 힘 없이 지친 상태엿죠ㅜ
의사선생님 오셔서 검진하는데 양수 터진 상태인데 열리지않고 있으니 수술쪽으로ㅜ
양수터지기전부터 간호사분들과 의사선생님이 내진도 해주고 열심히 해주셨는데 안열리다보니 수술쪽으로ㅜ
응급수술로 진행되어 수술결정하고나니 어찌나 눈물이 나던지여~ 최선을 다하지 못한건 아닐까하는 아기한테 미안함과 억울함(??)같은~~
간호사분이 제모해주시면서 울고 있는 제맘을 어찌나 정확히 딱 알고 달래주시더라구여~
수술도 분만의 일종이니 힘내시라고 엄마가 힘내야 아기도 힘낸다고~미안해하지 않아도 된다고~
아쉽게도 남편과 열심히 연습햇던 르봐이예분만은 못햇지만 의료진분들이 가족같이 맘편히 해주셔서 수술도 잘됏구여~
마취과 선생님 수술실 안에서 떨고 있는 저에게 해품달 주제곡 들려주며 맘편하게 일상 이야기도 해주시고 너무 감사합니다~ 덕분에 사시나무처럼 떨던 전 안정이되었답니다~끝까지 힘내라고 할수있다고 복돋아주신 의료진분들 고맙습니다^^"
1450,나의공주님출산후기♡,
1451,젠틀버스 출산후기,"우리 맑음이는 둘째이기도 하고평소 GB 교육을 너무도 신뢰하여의료적 개입을 최소하 하기 위해매주 오라던 검사를 2주만에 갔더랬습니다.예정일이 이틀이나 지나도 진통이 없어검진 차 병원에 들렀는데예정일도 지났고 진진통은 아니지만 주기적인 가진통이 잡히며자궁문은 거의 안열렸지만 초음파상 아기가 3.8kg로 잡히니오늘 입원해서 내일 유도분만 하자고 하시는 원장님 집이랑 차로 30분 거리의 병원이었지만둘째는 꼭 GB로 낳고 싶었던 열망이 있었던지라선택했던 메디우먼..집에 돌아갔다가 혹시나 갑자기 진통이 오면위급할 수도 있으니 그냥 입원하라고 권하시던 원장님 결론부터 말씀드리면원장님의 선견지명과 정말 전심으로 분만을 도와주셨던 간호사분들의 도움으로맑음이를 무사히 잘 낳을 수 있었습니다. 저는 입원 수속하고신랑은 첫 아이랑 병원 밖에서 놀고 있는 사이갑자기 자궁문이 확확 열리기 시작하더니30분만에 5cm나 열렸다고..정작 저는 하나도 아프지 않을 뿐이고..퇴근하시려던 원장님 급히 불러분만준비 해주시고 분명 좀 전 내진 땐 자궁 문이 거의 안열려 있었는데진통도 거의 없이 자궁문이 다 열려가고 있었던 것이었던 것이었던 것이엇습니다.아무리 둘째라 진행이 빠르다지만진통이 거의 없이 아이를 낳을 수 있었다는 건정말 하나님께 감사한 일이 아닐 수 없었습니다.결국 1-20분 진통을 겪고 맑음이가 나왔지만엄마 자궁은 작고 아가는 4.02kg 헉.. 아가가 나오면서 양수를 먹게 되었습니다.원장님과 간호사님들의 적극적이고 빠른 대처로우리 맑음이는 근처 백병원으로 즉시 이송되었고다행히 양수를 많이 먹은 것도 아니고다른 이상 소견이 전혀 발견되지 않아1주일 항생제 치료(항생제는 쓰면 무조건 1주일은 써야 한다고)만 받고오늘 무사히 제 품에 안겼습니다. 하나 더,유착태반이었던 관계로원장님이 어렵게 어렵게 자궁에서 태반을 무사히 빼내는 데 성공해 주셔서수혈도 받지 않고, 자궁도 들어내지 않고전 무사히 회복 중이구요.. 아직도 분만실에서 제 땀을 닦아 주시던 간호사님의 손길을 기억합니다.신랑은 제가 그냥 입원수속하러 간 줄로만 알아서첫 아이랑 밖에서 시간을 보내느라(첫 아이는 병원에만 들어오면 심하게 울어서 신랑이 첫 아이 집중마크하러)제가 애 낳는 줄도 모르고 밖에 있고갑자기 애가 나오는 바람에 전 혼자서 아이를 낳앗네요..그런데 의사 간호사 선생님들이 다듯하게 대해주셔서그 긴급한 상황에서도 침착하게 잘 대처할 수 있었던 것 같습니다. 돌아보면 모두 감사합니다.위급 상황이라 아빠가 아기 목욕시켜 주는 건 못하고바로 응급실에 갔지만생명이 더 귀중하니 아쉽지만 접어두렵니다.셋째 때 다시 GB에 도전해 볼까요?하하^^*"
1452,출산 앞두고 고민중 ㅜ," ★질문방 이용수칙~! 꼭 확인해주세요^^★1) 카페이용 전 반드시 카페규정 http://cafe.naver.com/imsanbu/13264822 읽어주세요.(게시물의 이동,삭제,강퇴에 대한 내용 꼭 확인하셔서, 규정위반으로 인한 카페활동제약 등 불편함이 없으시길 바랍니다.)2) 광고·홍보글(이벤트 스크랩 포함)/보험 관련글(가입 후기 및 사은품 등 낚시글, 보험사 기재, 설계사 소개, 가입시기, 보험료문의 등)은 게시불가 합니다.3) 판매,대여,양도,부동산거래 등 금전이 오가는 거래/공구모집/구함글(판매,대여,영업사원 등) 등은 게시불가합니다.4) 후기글은 해당 후기게시판으로, 각 질문방의 주제에 맞지 않는 글들은 적정한 수다방으로 각 무통보 이동됩니다.5) 임신 중 주수놀이(특히 노출이 심한)나 아기의 주요부위 사진, 그리고 아기 변이나 분비물 등 불쾌감을 줄 수도 있는 사진들은 자제해주시고, 부득이한 경우에는 매너사진으로 올려주세요.  (공지 http://cafe.naver.com/imsanbu/18729542 2번항 참고) 많은 협조 바랍니다. ^^    안녕하세요 39주 3일차 곧 아가와의 만남을 준비하고 있는 초산 임산부 입니다. 하루하루 떨리는 마음으로 출산을 기다리고있는데 산후도우미와 산후마사지가 자꾸 고민되서요ㅜ 일단 산후조리는 친정, 시댁 부모님들이 모두 일하셔서 출산후 2주 산후조리원에서 보낼 계획인데 이후에는 제가 지금 시댁살이 중이라 뭐 각종 빨래랑 살림은 어머님께서 다 해주시고미역국같은것도 어머님이 끓여주고 가시면 제가 밥만 제가 차려먹고 그외에 잡다한 집안일 설거지 등등은 남편이 할꺼고 주로 아기만 제가 케어하면 될꺼같은데 굳이 산후도우미 아주머니가 필요 없을까요? 아무래도 초산이고 아이 케어하며 목욕시키는거.. 아무리 신경 안쓴다고 해도 집안일이 신경쓰일까봐 산후조리원 2주 산후도우미 1주나 2주 생각 하던 중이었는데 돈도 돈이고.. 할려면 빨리 예약해야할거같은데 ㅜㅜ 그냥 산후조리원에서만 2주만할지 아님 산후조리원 2주에 산후도우미 1주나 2주 추가하는게 나을지 고민되서요 ㅜ 그리고 제가 호아맘 산후조리원 예약했는데, 산전 마사지로 2회 정도 해주시면서 산후 마사지 계약도 유도 하시더라구요형님도 두달전에 똑같이 호아맘 산후조리원에 계셨었는데 그때 마사지 예약 안하셨다가 출산하시고 붓기때문에 받았는데 확실히 받는게 좋다고 저한테 예약해서 받으라고 하시네요산후조리원내에서 받는 산후마사지 효과 좋을까요? 서비스 포함 9회 100만원, 산후조리원 내에 있으면서 시간날때 맘편히 받는게 나을련지.. 제 친구 언니는 출장 산후마사지를 받으라며 언니가 효과봤던데를 추천해 주시더라구요출장 산후마사지는 7회인가 8회 75만원 정도 이고요제 친구 언니가 받고 붓기며 몸무게 모두 싹 빠졌고 정말 눈물을 질질 흘리면서 받을만 하다고 강추해주더라구요~ 산후조리원 마사지로 예약해서 2주내내 마음 편하게 받고 오는게 효과가 좋을련지 (마사지를 또 매일 받아도 되려나 걱정되기도 하고;;)아니면 조리원 퇴소 후 집에서 일주일에 2번 출장산후 마사지를 받는게 더 효과가 좋을까요? 호아맘 산후조리원 마사지 받으신분 효과는 어떠셨나요? 출산시기가 다가올수 록 시시콜콜한 고민만 늘어가네용 ㅠ 도와주세요 선배맘님들~            "
1453,둘째 출산후 몸조리," ★수다방 이용 전, 꼭 확인해주세요★1) 카페이용 전 반드시 카페규정 http://cafe.naver.com/imsanbu/13264822 읽어주세요.(게시물의 이동,삭제,강퇴에 대한 내용 꼭 확인하셔서, 규정위반으로 인한 카페활동제약 등 불편함이 없으시길 바랍니다.)2) 광고·홍보글/이벤트 스크랩/보험가입사은품 낚시글 등은 게시불가합니다. 3) 판매,대여,양도,부동산거래 등 금전이 오가는 거래/공구모집/구함글(판매,대여,구인구직,영업사원·홈스쿨선생·베이비시터·가사 도우미 등) 등은 게시불가합니다.4) 후기글은 해당 후기게시판으로, 의료분쟁 관련 등 지역사회 분쟁글은 이슈게시판으로 각 이동되고, 과도한 논쟁글(욕설과 비하 등)은 삭제됩니다.5) 수다방 성격에 맞지않는 이탈글은 이동 또는 삭제됩니다. (예: 임신을기다리는맘들수다방->임테기 두줄사진 등 임신확인문의글, 싱글방->이혼문의글, 외동아방->둘째찬반논쟁글, 예비신부의 임신얘기->낙태고민글, 박람회관련 질문과 후기글등은 박람회게시판으로 이동)많은 협조 바랍니다. ^^ 4월 말 둘째 출산 예정입니다.그때쯤 되면 첫째는 29개월정도 되고요. 지금 제일 고민 중인게 둘째 출산하고 몸조리를 조리원에서 해야할지, 산후조리 도우미분을 불러야 할 지가 문제입니다.첫째때야 문제될거 없이 조리원에서 몸조리하고 한달동안은 친정집에 있었는데요, 이번에는 아무래도첫째 아이가 있다보니 첫째를 어디다 맡겨야 할지, 조리원2주 하고 나와서 바로 애 둘을 볼수 있을지,산후조리 도우미 분이 오시면 많은 도움이 될지 몰라 걱정이 많네요.첫째 아이는 낮동안은 어린이 집에 보내긴 할껀데..산후조리 도우미 분 오시면 도움이 많이 되나요?사람 부릴지 몰라서 괜히 돈은 돈대로 쓰고 도움도 못받고 조리도 못할까봐 걱정이 되네요.출산하고 나면 밑도 아푸고 갓난애기 때문에 허둥될텐데..걱정이 태산입니다~  (요기부턴 저의 한풀이...ㅋㅋ) 보충하여 현재 저의 상황을 말씀 드리자면,저와 남편은 맞벌이 중이라 첫째는 태어난지 4개월쯤부터 쭉 청주 시댁에서 자라고 있어요~저희가 주말마다 가서 애기 보고 오구요.그런데 이번에 둘째가 태어나면서  2월말 이사하고, 3월에 바로 첫째도 데려와 저희가 키우려고 합니다.남편과 첫째도 데려오는 조건으로 무리해서 집을 장만했거든요. 시어머니는 제가 어떻게 둘을 키우겠냐며 한놈은 계속 본인에게 맡기라고 하시는데, 저는 정말 싫거든요..애 둘을 따로 키우는건 말도 안된다고 생각할 뿐더러, 요즘들어 부쩍 26개월 애기가 엄마아빠 보고싶다고 자꾸 그러네요..시어머니께 맡기니 제가 스트레스 덜받기위해 또 어머니와 트러블 없기위해 평일에는 아예 애한테 신경을 끄게되고,교육면에서도 소홀해지고, 시어머니 참견도 심해지시는거 같고..이래저래 해서 저는 첫째를 꼭 데려오려고 하거든요. 그래서 이번에 출산휴가도 애 데려오는날 맞춰서 일찍 들어가기로 정했구요고 육아휴직, 출산휴가다 써서 1년3개월 쓰기로 했습니다. 남편은 제가 애를 키워보지도 않았는데 애 둘 키우는거 괜찮겠냐며 너무 의욕만 앞서는거 같다고..2주동안만 다시 청주에 아이를 맡기고 조리원 들어갔다 오라고 하는데,그랬다가는 또 어머님이 첫째 계속 맡기라고 할까봐 두렵네요... 대체 다들 애들 어떻게 키우시나요..ㅠㅠ어디 메뉴얼 없나요~~!!!!  "
1454,37주 2일 맘.. 배 통증과 설사 그리고 노란 냉? 출산징조는 아니겠죠?," ★수다방 이용 전, 꼭 확인해주세요★1) 카페이용 전 반드시 카페규정 http://cafe.naver.com/imsanbu/13264822 읽어주세요.(게시물의 이동,삭제,강퇴에 대한 내용 꼭 확인하셔서, 규정위반으로 인한 카페활동제약 등 불편함이 없으시길 바랍니다.)2) 광고·홍보글/이벤트 스크랩/보험가입사은품 낚시글 등은 게시불가합니다. 3) 판매,대여,양도,부동산거래 등 금전이 오가는 거래/공구모집/구함글(판매,대여,구인구직,영업사원·홈스쿨선생·베이비시터·가사 도우미 등) 등은 게시불가합니다.4) 후기글은 해당 후기게시판으로, 의료분쟁 관련 등 지역사회 분쟁글은 이슈게시판으로 각 이동되고, 과도한 논쟁글(욕설과 비하 등)은 삭제됩니다.5) 수다방 성격에 맞지않는 이탈글은 이동 또는 삭제됩니다. (예: 임신을기다리는맘들수다방->임테기 두줄사진 등 임신확인문의글, 싱글방->이혼문의글, 외동아방->둘째찬반논쟁글, 예비신부의 임신얘기->낙태고민글, 박람회관련 질문과 후기글등은 박람회게시판으로 이동)많은 협조 바랍니다. ^^   안녕하세요오늘 37주 2일차인 예비맘이예요 월요일에 병원을 가니 아기가 3.16키로로 좀 크다고 하셨고, 37주 되었으니 이제 출산에 대한 대비 하라고 하셨어요.근데 어제 밤에 배가 콕콕 찌르듯 아팠고( 허리 못필정도..잠들고는 나아짐)아침 6시에 일어나니 또 한시간정도 같은 부위가 콕콕 찌르듯 아팠어요. 서있음 아프고 앉으면 좀 나은..그리고 주말부터 설사증세가 계속 있고.. 오늘도 화장실 4번 갔어요.. 그리고 생각해보니 월요일 아침9시에 내진하고 와서 밤에 집에와서 샤워하는데바닥을 보니 노란 고무줄(?죄송 ㅠㅜ)같은게 보여서 깜짝놀라서 손으로 잡아보니 냉같이 끈끈한..나올때 느낌이 없어서 어느정도 양인지는 모르겠는데 콧물처럼..잡아보니 10센치 정도 늘어지는 듯한..(죄송ㅜ) 지금 폭풍 태동중이구요~ 밑에서 논다는 느낌보다는 위에서 논다고 생각되서 마음 놓고 있었는데.. 불현듯 배도 아프고 설사증상도 있고..아무생각없이 지나쳤떤 냉이 혹시 이슬일수도 있나 ? 하는 생각에걱정이 되네요~ 회사 일때문에 아직 출산하면 일이 꼬이는데..ㅠㅜ 어떨까요.. 출산 증상일수도 있을까요?  "
